objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,crash_category,national_park
195891343,2021-02-15,0101000020E6100000F6ACACF9C14153C0E3EC7D6BDD7B4340,38.967783,-77.028093,6404 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195894713,2021-02-25,0101000020E6100000C3164992604053C0F3481B4F6A714340,38.88604,-77.005892,C STREET SE & 1ST STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195892920,2021-02-24,0101000020E61000007D6B54C6204153C0A46AEA31F7704340,38.882536,-77.017728,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195894518,2021-02-26,0101000020E6100000D9C9E279944053C0EDF92153C1704340,38.880894,-77.009232,SOUTH CAPITOL ST SW & I ST SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195894413,2021-02-23,0101000020E610000048387B76C74053C051D2D4973D734340,38.900397,-77.012171,99 H STREET NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Car/Pedestrian,0,,MPD Only,0
195888528,2021-02-05,0101000020E61000005E8B03B5DC3E53C056A7BFEEA6734340,38.903208,-76.982423,1001 16TH STREET NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195887171,2021-02-04,0101000020E6100000B050F9CF064253C0C8484161437B4340,38.9632,-77.031482,1333 PEABODY STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195888559,2021-02-07,0101000020E610000077E7845AC34153C0826EA777BF7B4340,38.966412,-77.027137,6307 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195893030,2021-02-22,0101000020E61000007B7A0D4A464153C0525334EFCD704340,38.88128,-77.019695,700 6TH STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195894727,2021-02-27,0101000020E6100000D0059943F64053C0ACD76FBEC07C4340,38.974498,-77.015118,6960 MAPLE STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195890029,2021-02-13,0101000020E6100000642D1F06A93F53C01DC20A3088774340,38.934999,-76.993543,900 MICHIGAN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195891246,2021-02-11,0101000020E61000006B832D012F4153C05A1BA489F0704340,38.883839,-77.012287,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD Only,0
195893056,2021-02-22,0101000020E61000008E555B102F4153C0692F7C89F0704340,38.883839,-77.012287,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD and DCFEMS,0
195892898,2021-02-23,0101000020E610000005C24F7D403F53C0B5F1EFBA02714340,38.882841,-76.988309,13TH STREET SE & E STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195885302,2021-02-01,0101000020E61000006DF4AB18954053C0AC8C8FC623704340,38.876183,-77.008943,1200 SOUTH CAPITOL STREET SE,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD and DCFEMS,0
195892711,2021-02-19,0101000020E610000019129D87944053C0E2335D443A734340,38.900397,-77.012171,91 H STREET NW,Ward 6,"Union Station, Stanton Park, Kingman Park",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195894559,2021-02-26,0101000020E6100000EBC61488944053C06226C84939734340,38.90021,-77.009727,800 NORTH CAPITOL STREET NW,Ward 6,"Union Station, Stanton Park, Kingman Park",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195659077,2021-02-02,0101000020E6100000F48606E1CD4153C04984A5A00B7B4340,38.961014,-77.028031,GEORGIA AVENUE NW & MISSOURI AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195885488,2021-02-02,0101000020E610000086B0ED615D4353C09E37F52272764340,38.92351,-77.051995,2600 CONNECTICUT AVENUE NW,Ward 3,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195892846,2021-02-24,0101000020E610000046AB8F4CC44153C0368ABF0FAA7B4340,38.966747,-77.028328,6300 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195895483,2021-02-28,0101000020E610000090CDEC33184253C0C6D0379A00794340,38.945062,-77.032228,4501 14TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195885400,2021-02-03,0101000020E610000053D37444DD3E53C09C36FD976F734340,38.901579,-76.981916,845 BLADENSBURG ROAD NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195885512,2021-02-03,0101000020E610000083EE753EE13E53C0C511BA0963734340,38.901673,-76.983063,830 BLADENSBURG ROAD NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Car/Pedestrian,0,,MPD and DCFEMS,0
195890080,2021-02-12,0101000020E61000000F232021F83E53C0E8FA06C986704340,38.874467,-76.973704,2200 FAIRLAWN AVENUE SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195890056,2021-02-13,0101000020E6100000D51A738A853F53C0EF0EA0A3CA774340,38.936175,-76.992898,1020 MICHIGAN AVENUE NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD and DCFEMS,0
195891187,2021-02-16,0101000020E61000004EB033838D3F53C04A3ECFFEBD774340,38.935699,-76.993095,3700 10TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195888564,2021-02-07,0101000020E6100000429C74CD7B4053C0A425A18D9F744340,38.911112,-77.007554,35 Q STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD Only,0
195894434,2021-02-27,0101000020E61000002F451C19954053C0A76495A53E704340,38.876903,-77.009263,1109 SOUTH CAPITOL STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195892700,2021-02-19,0101000020E6100000E2B6917D134553C056A0322C55794340,38.947903,-77.078933,4001 ALBEMARLE STREET NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195888572,2021-02-06,0101000020E61000009176A91DB14153C0AE43A76704794340,38.945611,-77.025927,4519 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195886943,2021-02-03,0101000020E6100000A2A240A4E64053C01F255D91FC724340,38.899618,-77.01426,INTERSTATE 395 INTERSTATE BN,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195890037,2021-02-14,0101000020E610000079A46A36D04153C002614C8B5E764340,38.925255,-77.028057,1135 FAIRMONT STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195890081,2021-02-12,0101000020E61000000D077A01E24153C0482A949A5E764340,38.924755,-77.029417,1248 FAIRMONT STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195888580,2021-02-08,0101000020E6100000EF0C648C944053C046EDA787E0724340,38.898027,-77.007486,2 MASSACHUSETTS AVENUE NE,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Car/Pedestrian,0,,MPD and DCFEMS,0
195889971,2021-02-14,0101000020E610000084F27A6F403F53C00A3B4C9F27734340,38.899551,-76.988548,716 13TH STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,MPD and DCFEMS,0
195892723,2021-02-20,0101000020E6100000C333F786EB4153C0E024A8A55E764340,38.924525,-77.029711,1302 FAIRMONT STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195888586,2021-02-08,0101000020E6100000BB04EBAC914053C086608F91776F4340,38.872453,-77.009086,1400 SOUTH CAPITOL STREET SE,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195887045,2021-02-06,0101000020E6100000A566B2D5FA4253C06251B0D997724340,38.895316,-77.046682,2100 VIRGINIA AVE NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195886873,2021-02-02,0101000020E6100000F9F325F0673F53C0DB00A02B5E774340,38.932315,-76.990982,1201 MONROE STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195895497,2021-02-21,0101000020E6100000C541A8CAF84053C0CAC3C0B84F744340,38.908956,-77.015562,1404 3RD STREET NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195886868,2021-02-01,0101000020E610000063D764B6734153C08B7FAE87CE764340,38.92817,-77.022685,600 BLK COLOMBIA RD NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195888847,2021-02-09,0101000020E6100000BF5C7B127A4153C0588A3611CD764340,38.928089,-77.023322,700 COLUMBIA ROAD NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195888668,2021-02-08,0101000020E6100000EC624BBC0B4253C0923C825D30724340,38.892094,-77.031964,CONSTITUTION AVENUE NW & 14TH STREET NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195892741,2021-02-20,0101000020E61000006582A4F07F4153C0A3B7B999D7784340,38.944236,-77.023458,801 WEBSTER STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195892703,2021-02-19,0101000020E6100000275CCCA7964053C0C9AA7BEFBD6F4340,38.872793,-77.00955,2 O STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195894541,2021-02-27,0101000020E6100000C7223E2C344453C075109ECA26794340,38.946846,-77.065898,4400 CONNECTICUT AVENUE NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195894514,2021-02-24,0101000020E610000042C0618F8E4453C04982ADFC32754340,38.915877,-77.071267,1912 36TH STREET NW,Ward 2,"Georgetown, Burleith/Hillandale",NEAR NORTHWEST,Cars Only,0,,MPD Only,0
195891252,2021-02-17,0101000020E61000008BE0D4A1F84153C0BAD361115B7B4340,38.96379,-77.031146,6030 13TH PLACE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195893035,2021-02-22,0101000020E6100000448E53CC924053C0AFEE00445B754340,38.916655,-77.008908,1 RHODE ISLAND AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD and DCFEMS,0
195892893,2021-02-24,0101000020E6100000215D15FA504053C067663F20B5704340,38.880825,-77.004936,I395 NORTH BOUND EXIT 6,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195886944,2021-02-04,0101000020E6100000322F41FE344153C05BC67EE0D3704340,38.882536,-77.017728,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195889964,2021-02-12,0101000020E610000049E8DB6FA94153C0C201B58AEB7A4340,38.960837,-77.026235,901 MISSOURI AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195889997,2021-02-14,0101000020E61000006F4CC9FED84153C0DEC67A93427A4340,38.954944,-77.029127,1228 JEFFERSON STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195888853,2021-02-09,0101000020E61000009E1561B9F04053C0B3A3EA0097754340,38.918663,-77.01469,2ND STREET NW & V STREET NW,Ward 5,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,Cars Only,0,,MPD Only,0
195891091,2021-02-15,0101000020E6100000C28BE4532E4153C092BDC5C2DB784340,38.944216,-77.018471,NEW HAMPSHIRE AVENUE & WEBSTER STREET,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195892872,2021-02-24,0101000020E61000002198A7CD3E4153C0E5ED670BA7784340,38.942571,-77.019224,GRANT CIRCLE NW & 5TH STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195887200,2021-02-05,0101000020E610000026BBF689CB4153C00C817482697A4340,38.956217,-77.027833,5501 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195885310,2021-02-01,0101000020E61000009A39C017B54153C0CEAF33093A7B4340,38.963146,-77.027855,6001 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195892895,2021-02-24,0101000020E61000006BCD25A6BE4153C066A18C98237B4340,38.962103,-77.02794,5929 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195888697,2021-02-10,0101000020E6100000F9E24212C24153C07F397976DB7B4340,38.967466,-77.027596,6400 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195886896,2021-02-02,0101000020E610000023475F2E2B4153C0E57A8811767C4340,38.972111,-77.01803,400 ASPEN STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195888533,2021-02-05,0101000020E610000057D92E7E224153C0A0960E2BF7704340,38.883839,-77.012287,INTERSTATE 395 INTERSTATE BN,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,1,,MPD and DCFEMS,0
195888655,2021-02-08,0101000020E61000008449399FAE4053C0E33298642A704340,38.876456,-77.010655,HALF STREET SW & M STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195886987,2021-02-05,0101000020E61000000EE58B73C74053C0564D477A40734340,38.900397,-77.012171,99 H STREET NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195894562,2021-02-25,0101000020E6100000A1D233A3A64253C00A84C0B99C724340,38.895399,-77.040782,1730 E STREET NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195894519,2021-02-25,0101000020E6100000271E6886E64153C077F4D1E6297B4340,38.962356,-77.029262,5919 13TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195885395,2021-02-02,0101000020E6100000A7AD34AC234253C02EC5F672247B4340,38.962042,-77.033425,14TH STREET NW & MILITARY ROAD NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Car/Pedestrian,0,,MPD and DCFEMS,0
195888557,2021-02-07,0101000020E61000007E5E8A2BC34153C0505DC1B3C37B4340,38.966412,-77.027137,6307 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195886996,2021-02-05,0101000020E61000007C6B3D7C413F53C0F07DC094E2734340,38.90493,-76.988401,1315 MONTELLO AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195895458,2021-02-28,0101000020E610000045DC3233403F53C0ACA8B20BE6734340,38.905564,-76.988492,1400 MONTELLO AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195890028,2021-02-13,0101000020E610000019E95D04464153C0FC866DE5B77C4340,38.974432,-77.019896,6909 5TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195894573,2021-02-25,0101000020E61000000D1026BC264153C04A016AC4F0704340,38.882334,-77.01838,395 N/B AT EXIT 6 SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,MPD and DCFEMS,0
195885305,2021-02-03,0101000020E61000006D4B749F864053C02538EF2501704340,38.875028,-77.008214,1221 VAN STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195886825,2021-02-02,0101000020E610000086B6A92CD04153C0A5F292480C7B4340,38.960984,-77.028982,1216 MISSOURI AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195894703,2021-02-27,0101000020E610000079499877354353C070AA04985E724340,38.893499,-77.050136,23RD STREET NW & C STREET NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195893018,2021-02-23,0101000020E6100000C9FF9FB6C54153C07B5100F38A7B4340,38.965195,-77.028171,6204 GEORGIA AVENUE NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195894447,2021-02-27,0101000020E6100000B5CA31210B4153C05983D416767C4340,38.972346,-77.016302,ASPEN STREET NW & BLAIR ROAD NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,MPD and DCFEMS,0
195894462,2021-02-22,0101000020E6100000021655D23E3F53C076507FE771734340,38.901942,-76.98829,13TH STREET NE & FLORIDA AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",CAPITOL HILL,Cars Only,0,,MPD and DCFEMS,0
195889951,2021-02-12,0101000020E6100000F68F0A507F4053C0EC2F856331754340,38.915704,-77.007638,32 T STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Car/Bicycle,0,,MPD and DCFEMS,0
195893052,2021-02-22,0101000020E6100000C0212333033F53C05F7B4380FE724340,38.898329,-76.984568,622 14TH PLACE NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195892791,2021-02-21,0101000020E61000005B7604D9DF4053C0E849EAFC1C734340,38.899314,-77.01366,900 2ND STREET NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195887004,2021-02-05,0101000020E61000002D01E58F934453C0D19E22D599754340,38.91873,-77.071543,W PL NW & HALL PL NW,Ward 3,"Cathedral Heights, McLean Gardens, Glover Park",ROCK CREEK WEST,Cars Only,0,,MPD and DCFEMS,0
195889966,2021-02-12,0101000020E61000000E5CFE08194553C0B134C71D54794340,38.947914,-77.079948,4450 WISCONSIN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195890002,2021-02-13,0101000020E61000003E49559DF84153C07DACB1D242794340,38.947344,-77.030797,ARKANSAS AVENUE NW & IOWA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,Cars Only,0,,MPD Only,0
195890128,2021-02-11,0101000020E6100000ACC48293BA4053C085426A5D3F754340,38.915885,-77.011326,70 RHODE ISLAND AVENUE NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD Only,0
195892699,2021-02-19,0101000020E6100000057AA2B4BC4053C0FCBDF5E13D754340,38.916353,-77.011692,73 RHODE ISLAND AVENUE NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD and DCFEMS,0
195893046,2021-02-16,0101000020E61000001D4C8F3C944053C06DFF08DF30754340,38.915564,-77.008909,T STREET NE & NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,MPD Only,0
195890109,2021-02-10,0101000020E61000007DF1CB55753F53C0E5A092DF25704340,38.876498,-76.991534,11TH ST SE & M ST SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195888661,2021-02-08,0101000020E61000002D775A98E94053C0ED1F596412734340,38.898991,-77.014255,3RD STREET TUNNEL,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,1,,MPD Only,0
195889942,2021-02-12,0101000020E61000000F05A1C42B3F53C0AE403D936F704340,38.878211,-76.986919,1331 K STREET SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195895624,2021-02-27,0101000020E61000000C65EC50354053C00807F1AB8C704340,38.879841,-77.003511,200 I STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195889999,2021-02-13,0101000020E6100000CB130219604053C03A2A42300A704340,38.875648,-77.005864,1200 1ST STREET SE,Ward 6,"Near Southeast, Navy Yard",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,MPD Only,0
195889955,2021-02-11,0101000020E610000005676BBE254553C0550C0C7393794340,38.948834,-77.080376,4500 WISCONSIN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195894448,2021-02-25,0101000020E6100000042F93D4234553C060E2506ADE794340,38.95271,-77.080308,4800 41ST STREET NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195891203,2021-02-17,0101000020E61000007AFA2A1BDF4253C0D2FD4D569D724340,38.894693,-77.043473,1900 E STREET NW,Ward 2,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,1,,MPD and DCFEMS,0
195885318,2021-02-03,0101000020E6100000A1AF4CE4734553C0799816B6D87A4340,38.959558,-77.085109,5333 WISCONSIN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD and DCFEMS,0
195888558,2021-02-06,0101000020E6100000996221F0754553C036C49CBFE07A4340,38.959976,-77.085321,5335 WISCONSIN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,Cars Only,0,,MPD Only,0
195891279,2021-02-19,0101000020E61000009D559207E83E53C0BEC7F2724E734340,38.900155,-76.983406,800 BLADENSBURG RD NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,MPD Only,0
195894546,2021-02-25,0101000020E610000019966051E54153C0BF1A8EEE09734340,38.898733,-77.029619,700 13TH STREET NW,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195891172,2021-02-16,0101000020E610000088CD7A561E3F53C01E4E63F139734340,38.900404,-76.986161,1362 H STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,MPD and DCFEMS,0
195890030,2021-02-09,0101000020E6100000F1DCC599A64153C0949A277A80764340,38.92585,-77.026012,2800 SHERMAN AVENUE NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195891191,2021-02-17,0101000020E6100000EB923C26B54153C09AD9DC8980764340,38.925608,-77.02661,1020 GIRARD STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195888708,2021-02-10,0101000020E61000008A09AC8CA54153C00D94AB7D72764340,38.925407,-77.025446,2717 SHERMAN AVENUE NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,Cars Only,0,,MPD Only,0
195891348,2021-02-17,0101000020E6100000D4E5A585944053C0486EE4F85E734340,38.901328,-77.009063,NORTH CAPITOL STREET NW & I STREET NW,Ward 6,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,Cars Only,0,,MPD and DCFEMS,0
195890040,2021-02-12,0101000020E610000031527897F53E53C0A01DEDD596704340,38.87932,-76.983663,1453 PENNSYLVANIA AVENUE SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
195894451,2021-02-26,0101000020E6100000FFC3A920784053C06C6F720801734340,38.898027,-77.007486,2 MASSACHUSETTS AVENUE NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CENTRAL WASHINGTON,Cars Only,0,,MPD Only,0
195892801,2021-02-22,0101000020E61000003EE732324A3F53C0C553F22383714340,38.887593,-76.988745,1243 INDEPENDENCE AVENUE SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,Cars Only,0,,MPD Only,0
